experiment,lineage_id,panel,model,interface,condition,arm,task_id,repository_id,mechanism,prompt_class,prompt_pair_id,prompt_budget,prompt_token_count,correct,valid_final,runtime_complete,parser_rejections,action_rejections,max_steps,tool_calls,turn_count,source_acquired,session,repetition,request_seed,error_class,contract_valid
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,N_MEDIUM,E04_49D29D0F6AC7C38D,louis-e/arnis,REPOSITORY_LICENSE_INTEGRITY,N,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_SHORT,E04_30D2D12E1EA189C0,myshell-ai/OpenVoice,REPOSITORY_LICENSE_INTEGRITY,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,N_MEDIUM,E04_8A358D72FBE011FE,caddyserver/caddy,CONFIGURATION_INFERENCE,N,,MEDIUM,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_SHORT,E04_5E0774F7405BDFC7,AMAI-GmbH/AI-Expert-Roadmap,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,P_MEDIUM,E04_7B4F6031BBEA0986,mem0ai/mem0,CROSS_FILE_DEPENDENCY,P,,MEDIUM,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,P_MEDIUM,E04_0D89EC52E7B6795D,gogs/gogs,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,BASE,E04_A58BF608894D8635,FuelLabs/fuels-rs,REPOSITORY_LICENSE_INTEGRITY,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,N_SHORT,E04_D9125F0D0416AFAA,ageitgey/face_recognition,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,N_MEDIUM,E04_64CC4EBC4E3AE9B9,deepspeedai/DeepSpeed,CONFIGURATION_INFERENCE,N,,MEDIUM,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,BASE,E04_D71CC480843952EC,dimsemenov/PhotoSwipe,REPOSITORY_LICENSE_INTEGRITY,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_LONG,E04_0FD7268FD2756A2B,go-delve/delve,CONFIGURATION_INFERENCE,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,P_LONG,E04_0D89EC52E7B6795D,gogs/gogs,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,N_LONG,E04_49D29D0F6AC7C38D,louis-e/arnis,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,N_MEDIUM,E04_491B811B244733DF,winstonjs/winston,CROSS_FILE_DEPENDENCY,N,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_LONG,E04_6886B747C5FFA562,highlightjs/highlight.js,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,N_SHORT,E04_4C54ADE41C452EE9,expressjs/express,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,P_MEDIUM,E04_F3C0FEFDFC347AB4,MemPalace/mempalace,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,BASE,E04_785056E50E8A4D5D,dcloudio/uni-app,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,P_LONG,E04_888D123F185CCEA2,Z4nzu/hackingtool,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,P_LONG,E04_77651DCAC25BA4A2,AMAI-GmbH/AI-Expert-Roadmap,CONFIGURATION_INFERENCE,P,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,N_LONG,E04_DECB482506A672B3,d2lang/d2,CROSS_FILE_DEPENDENCY,N,,LONG,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,P_MEDIUM,E04_AE5E7DDBB3EA5529,rathole-org/rathole,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,N_MEDIUM,E04_FB4A62B64585EBC5,gulpjs/gulp,CONFIGURATION_INFERENCE,N,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,P_SHORT,E04_AECB195F3B0D546D,jesseduffield/lazydocker,CONFIGURATION_INFERENCE,P,,SHORT,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,N_LONG,E04_B2E98D16866A11EB,winstonjs/winston,CONFIGURATION_INFERENCE,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,N_LONG,E04_6926CF207684F0B1,rtk-ai/rtk,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,N_SHORT,E04_61FBC6D38BD2B8E2,FoundationAgents/MetaGPT,CONFIGURATION_INFERENCE,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,P_MEDIUM,E04_84CF5FEF29546A88,dani-garcia/vaultwarden,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,N_MEDIUM,E04_F385377FC1875D88,ClementTsang/bottom,CONFIGURATION_INFERENCE,N,,MEDIUM,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,P_MEDIUM,E04_3CECAE332711DB4B,Zackriya-Solutions/meetily,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,P_SHORT,E04_BEAA7F74EA6BBDC8,grpc/grpc-go,REPOSITORY_LICENSE_INTEGRITY,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_LONG,E04_A94DC2323FDA5521,pbakaus/impeccable,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,N_SHORT,E04_C01599617473487C,h5bp/html5-boilerplate,CROSS_FILE_DEPENDENCY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,N_MEDIUM,E04_4ECD9E9E97DCAEAF,seaweedfs/seaweedfs,REPOSITORY_LICENSE_INTEGRITY,N,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,N_MEDIUM,E04_B14488532FAE4BB6,ClementTsang/bottom,CROSS_FILE_DEPENDENCY,N,,MEDIUM,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,BASE,E04_8695F31F8B3D63F8,XIU2/CloudflareSpeedTest,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,P_SHORT,E04_EE06BFFCAEF08E93,tsenart/vegeta,CROSS_FILE_DEPENDENCY,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,BASE,E04_7B4F6031BBEA0986,mem0ai/mem0,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,BASE,E04_837AEAFF398CEE64,XIU2/CloudflareSpeedTest,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,N_LONG,E04_A249CE5941F0C20A,firecrawl/anydoc,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,BASE,E04_E4B8D3BE925BDA3B,qeeqbox/social-analyzer,REPOSITORY_LICENSE_INTEGRITY,BASE,,,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_MEDIUM,E04_9238A830B8E28050,denysdovhan/wtfjs,CROSS_FILE_DEPENDENCY,N,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,N_MEDIUM,E04_B21805DF79E2D24B,github/spec-kit,CROSS_FILE_DEPENDENCY,N,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,P_SHORT,E04_A4A8ADF3CB66FB31,jesseduffield/lazygit,CROSS_FILE_DEPENDENCY,P,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,BASE,E04_50BFC0F118426CCA,freqtrade/freqtrade,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,N_LONG,E04_5B0E992ACB73E8BC,react/react,CROSS_FILE_DEPENDENCY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,BASE,E04_F9A2B50F90BED532,TecharoHQ/anubis,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,N_MEDIUM,E04_63C19744AD6FDE4C,rathole-org/rathole,CROSS_FILE_DEPENDENCY,N,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_SHORT,E04_6FC273E92DE08EC9,jashkenas/underscore,CROSS_FILE_DEPENDENCY,P,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,P_MEDIUM,E04_6C29971307B393C9,odysseus-dev/odysseus,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,N_MEDIUM,E04_97D969EA8ADA0E58,apache/superset,CROSS_FILE_DEPENDENCY,N,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,P_MEDIUM,E04_094E56EC47083C0F,react/create-react-app,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_SHORT,E04_DB8CF18BB68C76B5,tokio-rs/tokio,CROSS_FILE_DEPENDENCY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,P_MEDIUM,E04_4EDDEBA1B009256F,gethomepage/homepage,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,P_LONG,E04_FFEDA0C529B809A8,datalab-to/marker,CROSS_FILE_DEPENDENCY,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,P_SHORT,E04_083223C01DB56376,jaredhanson/passport,REPOSITORY_LICENSE_INTEGRITY,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,N_SHORT,E04_F8E76754094DB46B,lutzroeder/netron,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,P_SHORT,E04_F2742A7A29A11694,cloudflare/pingora,CROSS_FILE_DEPENDENCY,P,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,P_SHORT,E04_FB4A62B64585EBC5,gulpjs/gulp,CONFIGURATION_INFERENCE,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,P_MEDIUM,E04_1FD9C7D7AF267C55,FiloSottile/age,CROSS_FILE_DEPENDENCY,P,,MEDIUM,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_MEDIUM,E04_40E3AF4934E22878,ytdl-org/youtube-dl,CROSS_FILE_DEPENDENCY,P,,MEDIUM,,0,0,1,0,1,,0,0,,,,,ACTION_INVALID_READ,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,P_LONG,E04_0157B01F35D3F61F,pbakaus/impeccable,CONFIGURATION_INFERENCE,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,N_LONG,E04_754501CB18376080,microsoft/Web-Dev-For-Beginners,CROSS_FILE_DEPENDENCY,N,,LONG,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,BASE,E04_64CC4EBC4E3AE9B9,deepspeedai/DeepSpeed,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,N_LONG,E04_F385377FC1875D88,ClementTsang/bottom,CONFIGURATION_INFERENCE,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,P_LONG,E04_A14B1E31AFF49722,micro-editor/micro,CONFIGURATION_INFERENCE,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,P_LONG,E04_FE316B9D08D51E3F,dimsemenov/PhotoSwipe,CROSS_FILE_DEPENDENCY,P,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,BASE,E04_75C4E5DFAAEB9A5F,qdrant/qdrant,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,DISRUPT,P_SHORT,E04_D3EC07444C6632A7,jdx/mise,CONFIGURATION_INFERENCE,P,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,N_MEDIUM,E04_47396C3FD94A9150,LAION-AI/Open-Assistant,REPOSITORY_LICENSE_INTEGRITY,N,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,N_SHORT,E04_40E3AF4934E22878,ytdl-org/youtube-dl,CROSS_FILE_DEPENDENCY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,BASE,E04_57B7833EBCC575C3,hugohe3/ppt-master,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,BASE,E04_5B876C35C4C38D46,jaredhanson/passport,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_LONG,E04_24F485C8C72C3BE9,k3s-io/k3s,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,N_LONG,E04_97D969EA8ADA0E58,apache/superset,CROSS_FILE_DEPENDENCY,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,N_MEDIUM,E04_754501CB18376080,microsoft/Web-Dev-For-Beginners,CROSS_FILE_DEPENDENCY,N,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,P_MEDIUM,E04_40BA5FF76113BA19,Panniantong/Agent-Reach,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,N_LONG,E04_BFEB16E2BDD945D1,block/buzz,CROSS_FILE_DEPENDENCY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,BASE,E04_5A95E41E3294DDDA,leptos-rs/leptos,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,P_MEDIUM,E04_53FFF6998AFFA433,benfred/py-spy,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,P_SHORT,E04_6FC273E92DE08EC9,jashkenas/underscore,CROSS_FILE_DEPENDENCY,P,,SHORT,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,P_LONG,E04_50BFC0F118426CCA,freqtrade/freqtrade,CONFIGURATION_INFERENCE,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,BASE,E04_E03E194340395161,ratatui/ratatui,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,BASE,E04_15F041C9089AF33D,0x192/universal-android-debloater,REPOSITORY_LICENSE_INTEGRITY,BASE,,,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,P_LONG,E04_872EABC9A33CA23F,Mintplex-Labs/anything-llm,CROSS_FILE_DEPENDENCY,P,,LONG,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,P_MEDIUM,E04_366CB46C83E454E1,go-delve/delve,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,N_SHORT,E04_C5A3555A427DD282,FoundationAgents/MetaGPT,REPOSITORY_LICENSE_INTEGRITY,N,,SHORT,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,BASE,E04_3110FF100A35E9E1,home-assistant/core,CONFIGURATION_INFERENCE,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,N_LONG,E04_63EADF13EEA13CDE,ajeetdsouza/zoxide,CROSS_FILE_DEPENDENCY,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,P_LONG,E04_BAF06B136B0D9E4A,gitui-org/gitui,CONFIGURATION_INFERENCE,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,BASE,E04_61CC0ABD78DAF0FC,aaif-goose/goose,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,CLEAN,N_SHORT,E04_CD7D7A17662A2647,starship/starship,CROSS_FILE_DEPENDENCY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,BASE,E04_CD7D7A17662A2647,starship/starship,CROSS_FILE_DEPENDENCY,BASE,,,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,SERIAL,DISRUPT,N_MEDIUM,E04_3110FF100A35E9E1,home-assistant/core,CONFIGURATION_INFERENCE,N,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,N_LONG,E04_C3BCD2335F5E223D,pcottle/learnGitBranching,CROSS_FILE_DEPENDENCY,N,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,P_MEDIUM,E04_79F656B80329B7C9,highlightjs/highlight.js,CROSS_FILE_DEPENDENCY,P,,MEDIUM,,0,0,1,0,1,,0,0,,,,,ACTION_INVALID_READ,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,P_LONG,E04_90461EA44A0FA00E,tokio-rs/axum,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,P_LONG,E04_B1E5C5CE3E64E666,PaddlePaddle/PaddleOCR,CROSS_FILE_DEPENDENCY,P,,LONG,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,N_LONG,E04_0FD7268FD2756A2B,go-delve/delve,CONFIGURATION_INFERENCE,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,P_SHORT,E04_49E5EE39950E7358,ramda/ramda,CONFIGURATION_INFERENCE,P,,SHORT,,1,1,1,0,0,,4,5,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,DISRUPT,P_SHORT,E04_46449BCE8DFC3B45,mvanhorn/last30days-skill,CONFIGURATION_INFERENCE,P,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,DISRUPT,N_LONG,E04_3CECAE332711DB4B,Zackriya-Solutions/meetily,CONFIGURATION_INFERENCE,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,PARALLEL,CLEAN,N_SHORT,E04_302A1B27F8C016B1,bvaughn/react-virtualized,CROSS_FILE_DEPENDENCY,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,DISRUPT,N_LONG,E04_BEAA7F74EA6BBDC8,grpc/grpc-go,REPOSITORY_LICENSE_INTEGRITY,N,,LONG,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,N_SHORT,E04_F05DB7543D469EDB,react/react,CONFIGURATION_INFERENCE,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,P_MEDIUM,E04_CE23F1EAEF3CCA8A,spicetify/cli,CONFIGURATION_INFERENCE,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,SERIAL,CLEAN,P_LONG,E04_ED2972CB95DF6C49,mui/material-ui,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Qwen3,PARALLEL,CLEAN,P_LONG,E04_4C54ADE41C452EE9,expressjs/express,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,1,1,1,0,0,,1,2,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,P_LONG,E04_24F485C8C72C3BE9,k3s-io/k3s,REPOSITORY_LICENSE_INTEGRITY,P,,LONG,,0,0,1,1,0,,0,0,,,,,PARSER_JSON_DECODE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,DISRUPT,N_MEDIUM,E04_C70B67566F81B38A,mvanhorn/last30days-skill,REPOSITORY_LICENSE_INTEGRITY,N,,MEDIUM,,1,1,1,0,0,,3,4,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,N_SHORT,E04_C6E0EA9C95A02624,ajeetdsouza/zoxide,CONFIGURATION_INFERENCE,N,,SHORT,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,Gemma3,PARALLEL,CLEAN,P_MEDIUM,E04_BEAA7F74EA6BBDC8,grpc/grpc-go,REPOSITORY_LICENSE_INTEGRITY,P,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
large_repository_matched_prompts,E04,,InternLM2.5,SERIAL,CLEAN,N_MEDIUM,E04_CF03C7EAE016787D,gradio-app/gradio,CONFIGURATION_INFERENCE,N,,MEDIUM,,1,1,1,0,0,,2,3,,,,,NONE,
